date;price;dix;gex
11/05/2017;239444;4,18804E+15;3,17254E+13
12/05/2017;239090;4,48229E+15;3,11411E+13
15/05/2017;240232;4,27286E+16;3,63044E+13
16/05/2017;240067;4,38619E+16;3,95207E+13
17/05/2017;235703;4,41799E+15;3,98856E+12
18/05/2017;236572;4,3131E+16;1,33128E+13
19/05/2017;238173;4,21304E+16;1,85273E+13
22/05/2017;239402;4,01591E+16;2,51977E+13
23/05/2017;239842;4,06205E+16;2,86734E+13
24/05/2017;240439;4,06951E+16;3,65734E+13
25/05/2017;241507;4,01791E+15;4,30061E+13
26/05/2017;241582;3,95214E+16;3,21099E+13
30/05/2017;241291;3,96819E+14;3,1904E+13
31/05/2017;241180;4,15669E+16;2,96218E+13
01/06/2017;243006;4,11766E+16;3,94502E+13
02/06/2017;243907;3,94867E+15;3,82172E+13
05/06/2017;243610;4,27115E+16;3,84493E+13
06/06/2017;242933;4,21427E+16;3,41849E+13
07/06/2017;243314;4,17801E+15;3,71745E+13
08/06/2017;243379;4,15767E+16;4,12529E+13
09/06/2017;243177;4,30201E+15;2,64537E+13
12/06/2017;242939;3,93553E+16;2,26865E+13
13/06/2017;244035;4,40416E+16;3,16366E+13
14/06/2017;243792;4,54407E+15;2,9563E+13
15/06/2017;243246;4,30379E+16;2,12969E+13
16/06/2017;243315;4,47625E+15;1,65717E+13
19/06/2017;245346;4,17101E+16;2,72758E+13
20/06/2017;243703;4,24535E+15;2,15374E+13
21/06/2017;243561;4,20797E+15;2,60658E+13
22/06/2017;243450;4,22975E+15;2,43988E+13
23/06/2017;243830;4,27507E+15;2,24087E+13
26/06/2017;243907;4,17957E+16;2,10197E+13
27/06/2017;241938;4,16977E+15;9,04884E+12
28/06/2017;244069;4,06576E+14;2,1896E+13
29/06/2017;241970;4,32567E+16;7,83131E+12
30/06/2017;242341;4,12161E+16;1,31182E+13
03/07/2017;242901;4,1552E+15;1,22469E+13
05/07/2017;243254;3,91467E+16;1,63481E+13
06/07/2017;240975;4,1295E+16;7,41087E+12
07/07/2017;242518;4,1143E+15;1,74868E+13
10/07/2017;242743;4,40325E+16;2,23699E+13
11/07/2017;242553;4,31297E+16;2,40696E+13
12/07/2017;244325;4,12462E+16;3,56838E+13
13/07/2017;244783;4,26098E+15;3,70087E+13
14/07/2017;245927;4,13886E+15;3,57802E+13
17/07/2017;245914;4,24636E+15;3,70319E+13
18/07/2017;246061;4,40039E+16;4,07261E+13
19/07/2017;247383;4,34789E+16;4,84008E+13
20/07/2017;247345;4,27214E+15;4,89644E+13
21/07/2017;247254;4,12827E+15;2,57148E+13
24/07/2017;246991;3,84875E+16;2,65929E+13
25/07/2017;247713;4,02832E+15;2,99449E+13
26/07/2017;247783;4,23718E+15;3,25829E+13
27/07/2017;247542;4,3413E+15;2,75469E+13
28/07/2017;247210;4,17921E+16;2,48596E+13
31/07/2017;247030;3,91139E+16;2,20049E+13
01/08/2017;247635;3,92661E+16;2,61883E+13
02/08/2017;247757;3,94948E+16;2,86327E+13
03/08/2017;247216;3,96442E+16;2,45582E+13
04/08/2017;247683;4,01827E+15;2,74563E+13
07/08/2017;248091;3,98231E+16;2,42747E+13
08/08/2017;247492;4,05327E+15;2,83373E+13
09/08/2017;247402;3,99491E+16;2,21219E+13
10/08/2017;243821;3,92699E+16;-7,18633E+11
11/08/2017;244132;4,00712E+16;1,00467E+13
14/08/2017;246584;4,06275E+15;2,44427E+13
15/08/2017;246461;4,15967E+16;2,46532E+13
16/08/2017;246811;4,04188E+15;2,49452E+13
17/08/2017;243001;4,37992E+15;-1,50856E+12
18/08/2017;242555;4,25031E+16;6,60228E+12
21/08/2017;242837;3,9028E+16;5,82867E+12
22/08/2017;245251;3,9031E+16;1,8677E+13
23/08/2017;244404;4,09688E+16;1,54022E+13
24/08/2017;243897;3,95916E+15;1,25658E+13
25/08/2017;244305;4,19788E+16;1,29697E+13
28/08/2017;244424;4,13434E+15;1,42496E+13
29/08/2017;244630;4,21705E+15;1,83673E+13
30/08/2017;245759;4,24533E+15;2,98826E+13
31/08/2017;247165;4,34656E+15;4,14002E+13
01/09/2017;247655;4,36811E+16;3,1292E+13
05/09/2017;245785;4,18397E+15;2,21113E+13
06/09/2017;246554;4,13845E+15;2,68959E+13
07/09/2017;246510;4,12572E+16;3,31276E+13
08/09/2017;246143;4,10667E+16;2,11482E+13
11/09/2017;248811;3,87101E+15;3,61973E+13
12/09/2017;249648;4,21415E+15;4,25518E+13
13/09/2017;249837;4,10814E+15;4,94282E+13
14/09/2017;249562;4,17555E+16;3,82046E+13
15/09/2017;250023;4,19786E+16;2,40058E+13
18/09/2017;250387;3,91772E+15;2,31505E+13
19/09/2017;250665;3,92477E+16;2,561E+13
20/09/2017;250824;4,08271E+15;2,94604E+13
21/09/2017;250060;3,89328E+15;2,44688E+13
22/09/2017;250222;3,83795E+16;2,27264E+13
25/09/2017;249666;3,87631E+16;1,78257E+13
26/09/2017;249684;3,89116E+16;2,00856E+13
27/09/2017;250704;4,02368E+16;2,92571E+13
28/09/2017;251006;4,03039E+14;3,30718E+13
29/09/2017;251936;4,00528E+15;3,13777E+13
02/10/2017;252912;4,06005E+15;3,39333E+13
03/10/2017;253458;4,03984E+15;3,7651E+13
04/10/2017;253774;3,9694E+16;3,90387E+13
05/10/2017;255207;4,04194E+15;5,25862E+13
06/10/2017;254933;4,31491E+16;4,10655E+13
09/10/2017;254473;4,06523E+16;4,17044E+13
10/10/2017;255064;4,04307E+15;4,30323E+13
11/10/2017;255524;4,10021E+16;5,02398E+13
12/10/2017;255093;3,95998E+16;5,11198E+13
13/10/2017;255317;3,79597E+16;4,51696E+13
16/10/2017;255764;3,85315E+15;4,99556E+13
17/10/2017;255936;4,01742E+16;5,48736E+13
18/10/2017;256126;3,97128E+14;5,47478E+13
19/10/2017;256210;4,05628E+16;4,84799E+13
20/10/2017;257521;3,97406E+16;3,15833E+13
23/10/2017;256498;3,94108E+15;2,74639E+13
24/10/2017;256913;3,79049E+15;3,08827E+13
25/10/2017;255715;4,08205E+16;2,58768E+13
26/10/2017;256040;3,85882E+16;2,92532E+13
27/10/2017;258107;3,73217E+16;3,70154E+13
30/10/2017;257283;3,97258E+15;3,56667E+13
31/10/2017;257526;4,04549E+15;3,69671E+13
01/11/2017;257936;4,0497E+16;4,09659E+13
02/11/2017;257985;4,19914E+15;4,12524E+13
03/11/2017;258784;4,09576E+15;3,97577E+13
06/11/2017;259113;4,13734E+15;4,21976E+13
07/11/2017;259064;4,2456E+15;4,2323E+13
08/11/2017;259438;3,9373E+15;4,6258E+13
09/11/2017;258462;3,89473E+15;4,37997E+13
10/11/2017;25823;3,73569E+13;3,67143E+13
13/11/2017;258484;3,7116E+15;3,98833E+13
14/11/2017;257887;3,52843E+16;3,77536E+13
15/11/2017;256462;3,50469E+16;2,97309E+13
16/11/2017;258564;3,56192E+15;4,70818E+13
17/11/2017;257885;3,85371E+16;2,5511E+13
20/11/2017;258214;3,4109E+16;2,79833E+13
21/11/2017;259903;3,42632E+16;4,23432E+13
22/11/2017;259708;3,60926E+15;4,4526E+13
24/11/2017;260242;3,38536E+16;3,68175E+13
27/11/2017;260142;3,60859E+16;3,82485E+13
28/11/2017;262704;3,40461E+15;4,41571E+13
29/11/2017;262607;3,46608E+15;3,07755E+13
30/11/2017;264758;3,50456E+16;4,00544E+13
01/12/2017;264218;3,84371E+15;3,56529E+13
04/12/2017;263941;3,54492E+16;3,17914E+13
05/12/2017;262957;3,56842E+16;3,00632E+13
06/12/2017;262927;3,66033E+15;3,2216E+13
07/12/2017;263699;3,60674E+16;4,07886E+13
08/12/2017;26515;3,61941E+16;4,28675E+13
11/12/2017;265999;3,5835E+16;5,00286E+13
12/12/2017;266413;3,59853E+16;4,813E+13
13/12/2017;266286;3,53007E+16;4,92552E+13
14/12/2017;265207;3,59297E+16;4,99592E+13
15/12/2017;267571;3,52079E+15;4,05238E+13
18/12/2017;269022;3,52538E+15;4,78924E+13
19/12/2017;268147;3,42626E+16;4,48795E+13
20/12/2017;267925;3,75863E+16;4,19534E+13
21/12/2017;268459;3,66569E+15;4,419E+13
22/12/2017;268336;3,83273E+16;4,09634E+13
26/12/2017;26805;3,98048E+15;3,82573E+13
27/12/2017;26826;3,56079E+15;4,12888E+13
28/12/2017;268752;3,70436E+15;4,6648E+13
29/12/2017;267409;3,91726E+16;3,35177E+13
02/01/2018;269579;3,58659E+15;5,10467E+13
03/01/2018;271306;3,61731E+16;6,22758E+13
04/01/2018;272398;3,79652E+15;6,81765E+13
05/01/2018;274298;3,76493E+16;6,57271E+13
08/01/2018;274768;3,82067E+15;6,87088E+13
09/01/2018;27513;3,76748E+15;6,77087E+13
10/01/2018;274822;3,80226E+15;6,78955E+13
11/01/2018;276755;3,60009E+16;7,95192E+13
12/01/2018;278622;3,80578E+16;7,1732E+13
16/01/2018;277642;3,7207E+16;6,95981E+13
17/01/2018;280256;3,60791E+16;7,57713E+13
18/01/2018;279807;3,60227E+16;7,64401E+13
19/01/2018;281029;3,64109E+15;3,59397E+13
22/01/2018;283297;3,30555E+16;4,37302E+13
23/01/2018;283919;3,54174E+16;4,80093E+13
24/01/2018;28376;3,53703E+16;4,41171E+13
25/01/2018;283928;3,5221E+15;4,76033E+13
26/01/2018;28728;3,39766E+15;4,2054E+13
29/01/2018;28535;3,54522E+15;3,70281E+13
30/01/2018;282246;3,41565E+14;3,16766E+13
31/01/2018;28239;3,62764E+15;3,28385E+13
01/02/2018;282202;3,60814E+16;3,5867E+13
02/02/2018;276194;3,70625E+16;1,75975E+13
05/02/2018;264896;3,79319E+15;-2,90859E+12
06/02/2018;269519;4,18813E+16;8,80534E+12
07/02/2018;268162;3,92755E+16;3,9224E+12
08/02/2018;258103;4,22435E+15;-1,57247E+13
09/02/2018;261955;3,98705E+16;-4,07018E+12
12/02/2018;265595;4,17384E+16;2,4714E+12
13/02/2018;266297;4,13469E+16;6,44933E+12
14/02/2018;269866;4,09502E+16;2,19467E+13
15/02/2018;27312;4,07739E+16;3,75542E+13
16/02/2018;273221;3,97865E+15;2,20524E+13
20/02/2018;271626;3,93641E+15;1,94437E+13
21/02/2018;270139;4,18555E+15;2,10915E+13
22/02/2018;270396;4,08431E+16;2,10896E+13
23/02/2018;274736;3,88439E+16;3,05012E+13
26/02/2018;27796;3,69525E+16;4,12067E+13
27/02/2018;274428;4,00324E+16;3,08341E+13
28/02/2018;271378;3,99303E+15;1,97784E+13
01/03/2018;267751;4,24326E+16;6,6957E+12
02/03/2018;269126;4,12245E+16;1,60376E+13
05/03/2018;272095;3,98803E+16;2,56228E+13
06/03/2018;272813;4,20585E+16;3,11907E+13
07/03/2018;272687;4,32698E+15;3,33791E+13
08/03/2018;273896;4,0972E+15;4,14333E+13
09/03/2018;278653;3,86554E+15;4,76483E+13
12/03/2018;278303;4,35475E+15;4,86025E+13
13/03/2018;27653;4,41726E+15;3,83602E+13
14/03/2018;274951;4,36697E+16;3,37864E+13
15/03/2018;274733;4,10977E+16;3,30574E+13
16/03/2018;275179;4,06717E+16;2,37723E+13
19/03/2018;271293;4,29743E+16;1,17515E+13
20/03/2018;271694;4,0646E+15;1,69982E+13
21/03/2018;271192;4,18608E+15;1,53776E+13
22/03/2018;26437;4,21783E+16;-3,14436E+12
23/03/2018;258825;4,33509E+15;-4,5889E+12
26/03/2018;265855;4,25434E+16;8,30561E+12
27/03/2018;261262;4,47238E+15;-3,86192E+12
28/03/2018;26050;4,35993E+15;-7,00364E+12
29/03/2018;264191;4,21633E+15;5,03863E+12
02/04/2018;258182;4,54455E+15;-5,29524E+12
03/04/2018;261443;4,32859E+15;5,58328E+11
04/04/2018;264468;4,26617E+15;8,82951E+12
05/04/2018;266281;4,26214E+15;1,95775E+13
06/04/2018;260444;4,77098E+14;5,56139E+11
09/04/2018;261316;4,11357E+16;1,8335E+12
10/04/2018;265685;4,38805E+15;1,54575E+13
11/04/2018;264219;4,54881E+16;1,19621E+13
12/04/2018;266401;4,36538E+16;2,19065E+13
13/04/2018;265631;4,40381E+16;1,37302E+13
16/04/2018;267789;4,20743E+15;2,18916E+13
17/04/2018;270639;4,14632E+16;3,8253E+13
18/04/2018;270865;4,18295E+15;4,08723E+13
19/04/2018;269313;4,35714E+16;3,82562E+13
20/04/2018;267015;4,31034E+16;1,57665E+13
23/04/2018;267028;4,20143E+15;1,51452E+13
24/04/2018;263457;4,49122E+15;5,04609E+12
25/04/2018;263936;4,52213E+15;6,50554E+12
26/04/2018;266712;4,32441E+15;1,95065E+13
27/04/2018;266994;4,14847E+12;1,9562E+13
30/04/2018;264807;4,26687E+16;1,34665E+13
01/05/2018;26547;4,30257E+16;1,85059E+13
02/05/2018;263566;4,18075E+14;1,58184E+13
03/05/2018;262974;4,2248E+16;1,41259E+13
04/05/2018;266347;4,23301E+15;2,38453E+13
07/05/2018;26726;4,20294E+16;3,1459E+13
08/05/2018;267192;4,27669E+16;3,19653E+13
09/05/2018;269779;4,13022E+16;4,71583E+13
10/05/2018;272305;4,26656E+16;5,56194E+13
11/05/2018;272773;4,1656E+14;4,42522E+13
14/05/2018;273037;4,30681E+15;4,75465E+13
15/05/2018;271147;4,42139E+16;3,33106E+13
16/05/2018;272248;4,22996E+15;4,2454E+13
17/05/2018;272012;4,44272E+15;3,59424E+13
18/05/2018;271302;4,26842E+15;2,15146E+13
21/05/2018;273303;4,2656E+16;3,06268E+13
22/05/2018;27245;4,32233E+16;2,81297E+13
23/05/2018;273328;4,39137E+15;3,87608E+13
24/05/2018;272779;4,49491E+15;4,0458E+13
25/05/2018;27213;4,30207E+15;3,1556E+13
29/05/2018;268983;4,51675E+15;2,30799E+13
30/05/2018;272406;4,15445E+15;3,78884E+13
31/05/2018;270532;4,46179E+16;3,66851E+13
01/06/2018;273458;4,27263E+16;3,98811E+13
04/06/2018;274687;4,23654E+15;4,65247E+13
05/06/2018;274881;4,44178E+15;4,76973E+13
06/06/2018;27723;4,17673E+15;5,83061E+13
07/06/2018;277033;4,34916E+16;5,33991E+13
08/06/2018;277898;4,43661E+14;4,91265E+13
11/06/2018;27820;4,27977E+16;5,31963E+13
12/06/2018;278684;4,10424E+16;6,02369E+13
13/06/2018;277563;4,5195E+16;5,81543E+13
14/06/2018;278255;4,44743E+16;6,72766E+13
15/06/2018;277944;4,38162E+16;2,86467E+13
18/06/2018;277387;4,27017E+15;3,10557E+13
19/06/2018;276257;4,35071E+15;2,97883E+13
20/06/2018;276734;4,36895E+15;3,63512E+13
21/06/2018;274976;4,43745E+16;2,14007E+13
22/06/2018;275489;4,09717E+15;2,16525E+13
25/06/2018;271708;4,34981E+16;5,4037E+12
26/06/2018;272304;4,30594E+15;1,17614E+13
27/06/2018;269966;4,46382E+15;1,38805E+12
28/06/2018;271632;4,35326E+14;1,27715E+13
29/06/2018;271857;4,33991E+15;1,32749E+13
02/07/2018;272656;4,32672E+16;1,84945E+13
03/07/2018;271322;4,3065E+16;1,02159E+13
05/07/2018;27367;4,36161E+16;2,2144E+13
06/07/2018;275979;4,15794E+15;2,6941E+13
09/07/2018;27842;4,38094E+15;4,12499E+13
10/07/2018;279382;4,23026E+15;4,66582E+13
11/07/2018;277404;4,34278E+15;3,98898E+13
12/07/2018;279833;4,07568E+15;5,80447E+13
13/07/2018;280126;4,2401E+15;4,31872E+13
16/07/2018;279844;4,34196E+16;4,53661E+13
17/07/2018;28096;4,55127E+16;5,27495E+13
18/07/2018;281562;4,18787E+16;5,67988E+13
19/07/2018;280452;4,40081E+16;4,6567E+13
20/07/2018;280184;4,24741E+15;2,44105E+13
23/07/2018;280697;4,06856E+16;2,63739E+13
24/07/2018;282034;4,04956E+16;3,4464E+13
25/07/2018;284601;4,11538E+15;4,53389E+13
26/07/2018;283743;3,99653E+16;4,42008E+13
27/07/2018;281885;3,99813E+16;2,9253E+13
30/07/2018;280261;3,95288E+16;1,92761E+13
31/07/2018;281623;4,00889E+15;2,17687E+13
01/08/2018;281342;4,09217E+15;2,65286E+13
02/08/2018;282727;3,94403E+16;4,2217E+13
03/08/2018;284035;4,11971E+16;3,55109E+13
06/08/2018;285045;4,02296E+15;4,43234E+13
07/08/2018;285848;3,99062E+16;5,10837E+13
08/08/2018;285772;4,02709E+15;5,29211E+13
09/08/2018;285358;4,07079E+15;5,21123E+13
10/08/2018;283327;4,2279E+15;3,07784E+13
13/08/2018;282195;4,20325E+15;2,83713E+13
14/08/2018;283999;4,08223E+16;4,02319E+13
15/08/2018;281842;4,20971E+16;2,08525E+13
16/08/2018;284072;3,89178E+16;3,26318E+13
17/08/2018;285014;4,15842E+15;2,41193E+13
20/08/2018;285705;4,022E+15;2,69375E+13
21/08/2018;286288;4,01938E+16;3,27686E+13
22/08/2018;286183;4,02946E+16;3,99948E+13
23/08/2018;285698;4,025E+15;3,82479E+13
24/08/2018;28747;3,92919E+15;3,5012E+13
27/08/2018;289671;3,9596E+16;4,94188E+13
28/08/2018;289757;4,02434E+15;5,11895E+13
29/08/2018;291404;4,1002E+16;6,27032E+13
30/08/2018;290113;4,28323E+15;5,97564E+13
31/08/2018;290144;4,25852E+16;3,96696E+13
04/09/2018;289673;4,07935E+15;3,36618E+13
05/09/2018;288866;3,93478E+16;2,71151E+13
06/09/2018;287808;3,91743E+15;1,17827E+13
07/09/2018;287173;4,15158E+15;2,47337E+13
10/09/2018;287716;4,26192E+16;2,21788E+13
11/09/2018;288791;3,85127E+16;3,52447E+13
12/09/2018;288892;4,12938E+15;3,88632E+13
13/09/2018;29042;4,03668E+15;5,05506E+13
14/09/2018;290502;3,9279E+16;3,67716E+13
17/09/2018;288885;4,25656E+16;2,45643E+13
18/09/2018;290432;3,94043E+15;3,27802E+13
19/09/2018;290794;3,89525E+15;3,95137E+13
20/09/2018;293075;4,01492E+16;5,91035E+13
21/09/2018;292922;4,29212E+15;2,72444E+13
24/09/2018;291937;3,90623E+15;2,70319E+13
25/09/2018;291558;3,85311E+16;3,37975E+13
26/09/2018;290602;3,97648E+14;3,27684E+13
27/09/2018;29140;3,73775E+16;4,84376E+13
28/09/2018;291395;3,97763E+14;3,11453E+13
01/10/2018;292464;3,81176E+15;3,67222E+13
02/10/2018;292342;3,99149E+15;2,93435E+13
03/10/2018;292548;4,11943E+15;3,02822E+13
04/10/2018;290161;4,11823E+15;1,13613E+13
05/10/2018;288557;3,97386E+14;1,31054E+13
08/10/2018;288455;3,80631E+16;1,11541E+13
09/10/2018;288035;3,93601E+15;1,03414E+13
10/10/2018;278576;3,99704E+14;-1,39639E+13
11/10/2018;272839;3,95368E+15;-2,20421E+13
12/10/2018;276703;4,34085E+15;-7,99233E+12
15/10/2018;27508;4,18944E+16;-1,38185E+13
16/10/2018;281003;3,89104E+16;4,74268E+12
17/10/2018;28092;4,1472E+16;7,58334E+12
18/10/2018;276915;4,14964E+16;-1,02944E+13
19/10/2018;276773;4,15111E+15;1,63142E+12
22/10/2018;275587;4,00998E+15;4,44053E+11
23/10/2018;274068;3,96488E+16;7219319100
24/10/2018;265629;4,27342E+15;-1,07704E+13
25/10/2018;270561;4,01267E+16;-2,74658E+12
26/10/2018;26585;4,13577E+15;-6,71402E+12
29/10/2018;264112;3,98753E+16;-8,58555E+12
30/10/2018;268264;3,82259E+15;-3,92313E+12
31/10/2018;27117;4,13647E+15;5,10464E+12
01/11/2018;274034;4,12549E+15;1,40382E+13
02/11/2018;27227;4,46351E+15;4,7626E+12
05/11/2018;273831;3,93047E+16;5,2875E+12
06/11/2018;27555;4,05237E+16;9,98457E+12
07/11/2018;281379;3,97721E+15;3,23743E+13
08/11/2018;280684;4,08625E+15;2,80611E+13
09/11/2018;278113;4,06634E+16;1,14413E+13
12/11/2018;272626;4,03697E+15;-1,44822E+12
13/11/2018;272204;4,11928E+16;-1,47306E+12
14/11/2018;270174;4,00896E+16;-6,1906E+12
15/11/2018;273036;4,06066E+15;1,74033E+12
16/11/2018;273629;4,13744E+15;5,32425E+12
19/11/2018;269078;3,76248E+15;-7,48096E+11
20/11/2018;26418;3,8209E+15;-6,81335E+12
21/11/2018;264999;4,17514E+16;-6,01903E+12
23/11/2018;263256;4,23969E+15;-5,16122E+12
26/11/2018;267345;4,13214E+13;9,35131E+11
27/11/2018;268212;4,04162E+16;4,36332E+12
28/11/2018;274378;4,32847E+15;2,23254E+13
29/11/2018;273776;4,39273E+14;2,25685E+13
30/11/2018;276016;4,33297E+15;1,74692E+13
03/12/2018;279037;4,04002E+15;2,85273E+13
04/12/2018;270006;4,21299E+16;2,11889E+12
06/12/2018;269595;4,07808E+16;4,31714E+12
07/12/2018;263299;4,35784E+15;-5,04674E+12
10/12/2018;263772;3,78044E+15;-3,75947E+12
11/12/2018;263703;4,02325E+15;-2,01598E+12
12/12/2018;265107;3,87921E+15;2,36728E+12
13/12/2018;265054;4,02136E+15;2,65021E+12
14/12/2018;259995;4,06526E+15;-8,04334E+12
17/12/2018;254594;4,02538E+16;-1,67334E+13
18/12/2018;254616;4,10975E+16;-1,42475E+13
19/12/2018;250696;4,37996E+15;-2,23591E+13
20/12/2018;246741;4,14744E+16;-2,56787E+13
21/12/2018;241663;4,09249E+15;-1,35055E+13
24/12/2018;23511;4,27741E+15;-1,72617E+13
26/12/2018;24677;4,55107E+16;-6,24663E+12
27/12/2018;248883;4,71026E+15;-2,18527E+12
28/12/2018;248574;4,50826E+16;-5,23374E+12
31/12/2018;250685;4,47223E+15;-2,46393E+12
02/01/2019;251003;4,82259E+16;-9,66968E+11
03/01/2019;244789;4,62777E+16;-1,01571E+13
04/01/2019;253194;4,43922E+16;8,8481E+11
07/01/2019;254969;4,5371E+16;4,72253E+12
08/01/2019;257441;4,51863E+15;1,08723E+13
09/01/2019;258496;4,66266E+15;1,29444E+13
10/01/2019;259663;4,52927E+16;1,53466E+13
11/01/2019;259626;4,61464E+16;1,11838E+13
14/01/2019;258261;4,59229E+15;6,88458E+12
15/01/2019;26103;4,56362E+15;1,96601E+13
16/01/2019;26161;4,57716E+16;2,08964E+13
17/01/2019;263596;4,6812E+16;3,0186E+13
18/01/2019;267071;4,5752E+15;1,55937E+13
22/01/2019;26329;4,28778E+16;7,41812E+12
23/01/2019;26387;4,31434E+16;9,24567E+12
24/01/2019;264233;4,29371E+16;1,20502E+13
25/01/2019;266476;4,17002E+15;1,31597E+13
28/01/2019;264385;4,33483E+15;1,02907E+13
29/01/2019;26400;4,2323E+16;8,72711E+12
30/01/2019;268105;4,30947E+15;2,05977E+13
31/01/2019;27041;4,17917E+15;2,81657E+13
01/02/2019;270653;4,32838E+15;2,03789E+13
04/02/2019;272487;4,27349E+15;2,65132E+13
05/02/2019;27377;4,34038E+15;3,4021E+13
06/02/2019;273161;4,40681E+16;2,89926E+13
07/02/2019;270604;4,49229E+16;1,47831E+13
08/02/2019;270788;4,44658E+16;1,67851E+13
11/02/2019;27098;4,10362E+14;1,69715E+13
12/02/2019;274473;4,10974E+16;3,15221E+13
13/02/2019;275303;4,29149E+15;3,50746E+13
14/02/2019;274573;4,4933E+16;3,0904E+13
15/02/2019;27756;4,1926E+15;2,11021E+13
19/02/2019;277976;4,05681E+15;2,49534E+13
20/02/2019;27847;4,3383E+16;2,64797E+13
21/02/2019;277488;4,35948E+16;2,19183E+13
22/02/2019;279267;4,14608E+16;2,56457E+13
25/02/2019;279611;4,02778E+15;2,71834E+13
26/02/2019;27939;4,362E+16;2,77931E+13
27/02/2019;279238;4,36161E+15;2,8212E+13
28/02/2019;278449;4,28611E+15;2,45729E+13
01/03/2019;280369;4,32005E+15;2,84971E+13
04/03/2019;279281;4,25424E+15;2,81484E+13
05/03/2019;278965;4,25535E+16;2,83408E+13
06/03/2019;277145;4,82175E+16;2,11179E+13
07/03/2019;274893;4,77602E+16;5,57643E+12
08/03/2019;274307;4,53461E+14;8,75458E+12
11/03/2019;27833;4,4355E+16;2,81144E+13
12/03/2019;279152;4,50529E+13;3,36178E+13
13/03/2019;281093;4,32314E+14;4,41676E+13
14/03/2019;280848;4,31501E+16;4,136E+13
15/03/2019;282248;4,37207E+16;2,27811E+13
18/03/2019;283294;4,36652E+16;2,70789E+13
19/03/2019;283257;4,42802E+15;2,88637E+13
20/03/2019;282423;4,64114E+16;3,15095E+13
21/03/2019;285488;4,41359E+15;4,39153E+13
22/03/2019;280071;4,4534E+15;1,68472E+13
25/03/2019;279836;4,34858E+16;1,65274E+13
26/03/2019;281846;4,1815E+15;2,28949E+13
27/03/2019;280537;4,25703E+16;1,71409E+13
28/03/2019;281544;4,20448E+15;2,16105E+13
29/03/2019;283441;4,29682E+16;2,53673E+13
01/04/2019;286719;4E+15;3,82872E+13
02/04/2019;286724;4,10677E+15;4,00712E+13
03/04/2019;28734;3,96499E+15;4,50842E+13
04/04/2019;287939;4,13461E+15;4,91929E+13
05/04/2019;289274;4,0074E+16;4,1722E+13
08/04/2019;289577;4,38381E+14;4,38661E+13
09/04/2019;28782;4,37836E+15;3,71587E+13
10/04/2019;288821;4,16684E+15;4,48451E+13
11/04/2019;288832;4,1333E+16;4,72175E+13
12/04/2019;290741;4,12939E+16;4,36497E+13
15/04/2019;290558;4,00961E+15;4,54371E+13
16/04/2019;290706;4,01121E+15;5,21164E+13
17/04/2019;290047;4,02648E+15;5,27555E+13
18/04/2019;290503;4,07546E+15;2,59583E+13
22/04/2019;290797;4,03422E+15;2,88383E+13
23/04/2019;293368;3,96442E+16;3,70852E+13
24/04/2019;292725;4,1522E+15;3,34783E+13
25/04/2019;292617;4,32309E+16;3,46194E+13
26/04/2019;293988;4,14497E+16;3,31603E+13
29/04/2019;294303;3,94486E+15;3,4893E+13
30/04/2019;294583;3,92714E+16;3,02237E+13
01/05/2019;292373;4,07588E+15;2,29444E+13
02/05/2019;291752;4,09265E+15;1,58814E+13
03/05/2019;294564;3,82392E+15;3,68363E+13
06/05/2019;293247;4,15699E+15;3,26951E+13
07/05/2019;288405;4,21404E+16;1,3877E+13
08/05/2019;287942;4,10671E+16;1,31536E+13
09/05/2019;287072;4,10291E+15;6,11176E+12
10/05/2019;28814;4,23493E+14;1,40778E+13
13/05/2019;281187;4,19037E+15;-6,60388E+12
14/05/2019;283441;4,20424E+15;-1,37879E+12
15/05/2019;285096;4,19398E+15;1,15477E+13
16/05/2019;287632;4,40078E+16;3,1144E+13
17/05/2019;285951;4,63386E+16;1,10137E+13
20/05/2019;284023;4,19202E+15;5,1123E+12
21/05/2019;286436;4,24296E+15;1,07728E+13
22/05/2019;285627;4,27029E+16;9,70566E+12
23/05/2019;282224;4,34489E+15;-3,22306E+12
24/05/2019;282606;4,43533E+15;4,25214E+12
28/05/2019;280239;4,33762E+16;8,69973E+11
29/05/2019;278302;4,36875E+16;-6,17453E+12
30/05/2019;278887;4,42365E+16;-2,49168E+12
31/05/2019;275206;4,55025E+15;-6,55604E+12
03/06/2019;274431;4,29222E+15;-9,98686E+12
04/06/2019;280327;4,44235E+15;5,08859E+12
05/06/2019;282615;4,36803E+15;1,31683E+13
06/06/2019;284349;4,25732E+16;2,13945E+13
07/06/2019;287334;4,19331E+15;2,31246E+13
10/06/2019;288673;4,29005E+16;2,99205E+13
11/06/2019;288572;4,27218E+16;2,91937E+13
12/06/2019;287984;4,30424E+16;2,53463E+13
13/06/2019;289164;4,41995E+15;3,34113E+13
14/06/2019;288699;4,34905E+15;2,60172E+13
17/06/2019;288967;4,08897E+15;3,02695E+13
18/06/2019;291775;3,75277E+16;4,23136E+13
19/06/2019;292646;4,00693E+15;4,65516E+13
20/06/2019;295418;4,26389E+16;6,80935E+13
21/06/2019;29505;4,26156E+15;2,78828E+13
24/06/2019;294536;4,33619E+15;2,68208E+13
25/06/2019;291738;3,97519E+15;1,71505E+13
26/06/2019;291378;4,08468E+15;1,97909E+13
27/06/2019;292492;4,03991E+15;2,23567E+13
