DATE;OPEN;HIGH;LOW;CLOSE
03/05/2003;31250000;31330000;30380000;30380000
03/06/2003;31040000;31530000;30690000;31370000
03/07/2003;32640000;32810000;30840000;31080000
03/10/2003;33370000;33850000;33080000;33310000
03/11/2003;33320000;33750000;32970000;33610000
03/12/2003;33690000;34400000;33320000;33510000
03/13/2003;32980000;32980000;31670000;31760000
03/14/2003;30850000;31250000;30450000;30980000
03/17/2003;31850000;32620000;31670000;31750000
03/18/2003;31510000;31510000;30240000;30430000
03/19/2003;30820000;31540000;30400000;31540000
03/20/2003;31810000;32000000;30410000;30440000
03/21/2003;29410000;29700000;28440000;28670000
03/24/2003;30530000;31000000;30330000;30390000
03/25/2003;30270000;30500000;28750000;28750000
03/26/2003;28620000;28790000;27890000;28230000
03/27/2003;28940000;29100000;27620000;27960000
03/28/2003;28210000;28250000;27580000;27750000
03/31/2003;29950000;30210000;28570000;29150000
04/01/2003;29580000;29580000;28180000;28360000
04/02/2003;27500000;28120000;27450000;28020000
04/03/2003;28320000;28440000;27540000;28210000
04/04/2003;28350000;30040000;28350000;29130000
04/07/2003;28860000;28860000;27680000;28450000
04/08/2003;27870000;27940000;26860000;27130000
04/09/2003;27080000;27230000;26130000;27110000
04/10/2003;26920000;27130000;25510000;25600000
04/11/2003;24420000;25200000;24310000;24440000
04/14/2003;24830000;25000000;23320000;23410000
04/15/2003;23240000;23420000;22440000;22560000
04/16/2003;22500000;22850000;21950000;22520000
04/17/2003;22110000;22380000;21330000;21500000
04/21/2003;21810000;22350000;21560000;21950000
04/22/2003;21830000;21860000;20260000;20700000
04/23/2003;20860000;21070000;20680000;20800000
04/24/2003;21030000;21270000;20310000;20330000
04/25/2003;20510000;20890000;20360000;20800000
04/28/2003;20890000;20960000;20650000;20840000
04/29/2003;20660000;21330000;20460000;20760000
04/30/2003;21040000;21560000;20870000;21210000
05/01/2003;21350000;22330000;21320000;21590000
05/02/2003;21090000;21420000;20630000;20630000
05/05/2003;21320000;21710000;21060000;21130000
05/06/2003;21000000;21350000;20400000;20800000
05/07/2003;21450000;21580000;20940000;21000000
05/08/2003;21660000;21660000;20700000;21240000
05/09/2003;20850000;20930000;19660000;19690000
05/12/2003;19960000;20020000;19390000;19520000
05/13/2003;19510000;20050000;19350000;19910000
05/14/2003;20020000;20290000;19820000;20000000
05/15/2003;19550000;19790000;19220000;19240000
05/16/2003;19260000;19420000;18240000;18400000
05/19/2003;19490000;20690000;19450000;20510000
05/20/2003;20490000;21680000;20300000;21290000
05/21/2003;21690000;21720000;21210000;21210000
05/22/2003;20990000;21000000;19560000;19780000
05/23/2003;20070000;20080000;19140000;19170000
05/27/2003;20680000;20750000;19660000;19990000
05/28/2003;19790000;20350000;19790000;20030000
05/29/2003;19720000;20740000;19660000;20430000
05/30/2003;19830000;19830000;19440000;19470000
06/02/2003;20350000;20980000;20060000;20850000
06/03/2003;20850000;21220000;20700000;20840000
06/04/2003;20950000;20950000;20500000;20620000
06/05/2003;21210000;21390000;20810000;20830000
06/06/2003;20410000;21440000;20160000;21250000
06/09/2003;22200000;22810000;22120000;22150000
06/10/2003;21870000;21870000;20640000;20640000
06/11/2003;20610000;20720000;20100000;20210000
06/12/2003;20740000;21040000;20390000;20410000
06/13/2003;20570000;20900000;20500000;20660000
06/16/2003;21280000;21280000;20220000;20220000
06/17/2003;20300000;20550000;19780000;20010000
06/18/2003;20250000;20330000;19740000;19760000
06/19/2003;19830000;19990000;19510000;19800000
06/20/2003;19540000;19590000;18890000;19140000
06/23/2003;20160000;20990000;20160000;20580000
06/24/2003;20290000;20890000;20240000;20750000
06/25/2003;21140000;21250000;20480000;20810000
06/26/2003;20190000;20470000;19400000;19400000
06/27/2003;19400000;19640000;18870000;19160000
06/30/2003;19310000;19630000;19210000;19520000
07/01/2003;20490000;20800000;19290000;19460000
07/02/2003;18910000;19400000;18840000;19030000
07/03/2003;19330000;19730000;18860000;19390000
07/07/2003;19990000;20320000;19840000;20060000
07/08/2003;19960000;20050000;19370000;19480000
07/09/2003;19500000;19630000;18930000;18930000
07/10/2003;19260000;19500000;19050000;19190000
07/11/2003;18750000;18890000;18260000;18470000
07/14/2003;18880000;19670000;18700000;19590000
07/15/2003;19700000;19930000;19380000;19550000
07/16/2003;19710000;20150000;19660000;19760000
07/17/2003;19800000;20450000;19800000;20220000
07/18/2003;20140000;20200000;19100000;19110000
07/21/2003;20060000;20360000;19780000;19780000
07/22/2003;19850000;20070000;19100000;19170000
07/23/2003;19440000;19600000;18600000;18640000
07/24/2003;18370000;18650000;17880000;18600000
07/25/2003;18600000;18880000;17650000;17750000
07/28/2003;18690000;18760000;18250000;18360000
07/29/2003;18600000;19500000;18320000;18670000
07/30/2003;18880000;19030000;18730000;18850000
07/31/2003;18820000;19580000;18360000;19490000
08/01/2003;20060000;20770000;20060000;20750000
08/04/2003;22160000;22860000;21250000;21270000
08/05/2003;21610000;22680000;21360000;22680000
08/06/2003;23260000;23890000;21480000;21500000
08/07/2003;21510000;21720000;20090000;20260000
08/08/2003;19780000;20210000;19480000;19590000
08/11/2003;20040000;20310000;19510000;19750000
08/12/2003;19110000;19550000;17750000;17940000
08/13/2003;18310000;18990000;18050000;18770000
08/14/2003;18960000;18960000;18200000;18470000
08/15/2003;18650000;18940000;18150000;18270000
08/18/2003;18720000;18850000;18010000;18180000
08/19/2003;17990000;18380000;17790000;17860000
08/20/2003;18070000;18330000;17810000;17820000
08/21/2003;17640000;18180000;17640000;17840000
08/22/2003;17740000;18630000;17730000;18550000
08/25/2003;19450000;19580000;19210000;19530000
08/26/2003;19770000;20300000;19450000;19490000
08/27/2003;19910000;19930000;19090000;19130000
08/28/2003;19090000;19590000;18450000;18480000
08/29/2003;18530000;18750000;18520000;18630000
09/02/2003;19310000;19830000;18950000;19020000
09/03/2003;19310000;19580000;19210000;19440000
09/04/2003;19580000;19640000;18700000;18710000
09/05/2003;18640000;18690000;18150000;18170000
09/08/2003;18300000;18590000;18250000;18260000
09/09/2003;18480000;19140000;18450000;18850000
09/10/2003;19260000;20150000;19260000;20010000
09/11/2003;19870000;20020000;19190000;19250000
09/12/2003;20580000;20660000;18510000;18680000
09/15/2003;19150000;19350000;18850000;19280000
09/16/2003;18940000;18940000;17950000;18030000
09/17/2003;18030000;18240000;17980000;18150000
09/18/2003;18140000;18150000;17560000;17570000
09/19/2003;17830000;17860000;17520000;17540000
09/22/2003;19080000;23900000;19030000;19650000
09/23/2003;19910000;19970000;19310000;19470000
09/24/2003;19530000;21260000;19440000;21220000
09/25/2003;21110000;22270000;21040000;22260000
09/26/2003;22280000;22730000;21850000;22230000
09/29/2003;22850000;22850000;21640000;21670000
09/30/2003;22040000;23260000;22030000;22720000
10/01/2003;22810000;22820000;20990000;21070000
10/02/2003;21230000;21450000;20710000;20800000
10/03/2003;19940000;20090000;18950000;19500000
10/06/2003;20690000;20690000;19450000;19510000
10/07/2003;20140000;20140000;19400000;19410000
10/08/2003;19260000;19610000;19080000;19180000
10/09/2003;18510000;19280000;18260000;18820000
10/10/2003;18920000;18920000;18420000;18450000
10/13/2003;17620000;17910000;17420000;17550000
10/14/2003;17400000;17790000;17200000;17370000
10/15/2003;17730000;17960000;16980000;17690000
10/16/2003;17580000;18050000;16860000;17190000
10/17/2003;16970000;17850000;16970000;17620000
10/20/2003;17840000;18070000;17040000;17040000
10/21/2003;17160000;17230000;16190000;16550000
10/22/2003;17100000;17980000;17100000;17670000
10/23/2003;18510000;18510000;17480000;17680000
10/24/2003;18250000;18680000;17670000;17710000
10/27/2003;17970000;18180000;17740000;18050000
10/28/2003;17790000;17890000;16770000;16820000
10/29/2003;16850000;17020000;16340000;16430000
10/30/2003;18450000;18450000;16010000;16330000
10/31/2003;16110000;16190000;15790000;16100000
11/03/2003;16330000;16700000;16220000;16550000
11/04/2003;16570000;16780000;16450000;16550000
11/05/2003;16990000;17320000;16550000;16860000
11/06/2003;17000000;17370000;16620000;16740000
11/07/2003;16630000;16930000;16500000;16930000
11/10/2003;17790000;17880000;17530000;17620000
11/11/2003;18140000;18530000;17500000;17540000
11/12/2003;17780000;17850000;16550000;16750000
11/13/2003;17050000;17130000;16430000;16470000
11/14/2003;16630000;17000000;16170000;16940000
11/17/2003;18140000;19360000;18040000;18600000
11/18/2003;18090000;19170000;17780000;19110000
11/19/2003;19140000;19510000;18650000;18800000
11/20/2003;19090000;19610000;18460000;19480000
11/21/2003;19080000;19400000;18820000;18980000
11/24/2003;18910000;18980000;17190000;17440000
11/25/2003;17400000;17870000;16400000;16710000
11/26/2003;16110000;17260000;16020000;16230000
11/28/2003;16510000;16620000;16160000;16320000
12/01/2003;16740000;17030000;16170000;16770000
12/02/2003;16890000;16890000;16170000;16270000
12/03/2003;16080000;16680000;15770000;16630000
12/04/2003;16480000;16830000;16290000;16300000
12/05/2003;16760000;17320000;16500000;17090000
12/08/2003;17550000;17590000;16520000;16540000
12/09/2003;16630000;17800000;16560000;17630000
12/10/2003;17660000;18270000;17580000;17870000
12/11/2003;17950000;17950000;16510000;16730000
12/12/2003;16190000;16980000;16090000;16410000
12/15/2003;15800000;17420000;15790000;17230000
12/16/2003;17270000;17450000;15900000;15930000
12/17/2003;16120000;16270000;15520000;15580000
12/18/2003;15590000;16190000;14660000;16160000
12/19/2003;16660000;16810000;15710000;16420000
12/22/2003;17060000;17310000;16610000;16940000
12/23/2003;17320000;17400000;16290000;16490000
12/24/2003;16650000;16770000;16240000;16660000
12/26/2003;16760000;17490000;16630000;17450000
12/29/2003;17810000;17860000;17070000;17090000
12/30/2003;17320000;17970000;17200000;17680000
12/31/2003;17490000;18860000;17410000;18310000
01/02/2004;17960000;18680000;17540000;18220000
01/05/2004;18450000;18490000;17440000;17490000
01/06/2004;17660000;17670000;16190000;16730000
01/07/2004;16720000;16750000;15500000;15500000
01/08/2004;15420000;15680000;15320000;15610000
01/09/2004;16150000;16880000;15570000;16750000
01/12/2004;17320000;17460000;16790000;16820000
01/13/2004;16600000;18330000;16530000;18040000
01/14/2004;17290000;17300000;16400000;16750000
01/15/2004;17070000;17310000;15490000;15560000
01/16/2004;15400000;15440000;14900000;15000000
01/20/2004;15770000;16130000;15090000;15210000
01/21/2004;36550000;36550000;14240000;14340000
01/22/2004;14200000;14870000;14010000;14710000
01/23/2004;14730000;15050000;14560000;14840000
01/26/2004;15780000;15780000;14520000;14550000
01/27/2004;15280000;15440000;14740000;15350000
01/28/2004;15370000;17060000;15290000;16780000
01/29/2004;16880000;17660000;16790000;17140000
01/30/2004;16550000;17350000;16550000;16630000
02/02/2004;17450000;17560000;16670000;17110000
02/03/2004;17290000;17780000;17170000;17340000
02/04/2004;17840000;18060000;17460000;17870000
02/05/2004;17910000;17990000;17600000;17710000
02/06/2004;17710000;17710000;15940000;16000000
02/09/2004;16540000;16820000;16120000;16390000
02/10/2004;16410000;16760000;15840000;15940000
02/11/2004;15900000;16160000;15260000;15390000
02/12/2004;15360000;15720000;15230000;15310000
02/13/2004;15120000;16030000;14860000;15580000
02/17/2004;15630000;15960000;15320000;15400000
02/18/2004;15510000;15760000;15300000;15590000
02/19/2004;15330000;15970000;15200000;15800000
02/20/2004;15850000;16550000;15820000;16040000
02/23/2004;16500000;16780000;16250000;16290000
02/24/2004;16380000;16760000;15770000;15900000
02/25/2004;15580000;16050000;14930000;14930000
02/26/2004;15320000;15330000;14690000;14830000
02/27/2004;13800000;14770000;13800000;14550000
03/01/2004;14910000;15050000;14400000;14440000
03/02/2004;14590000;14890000;14180000;14860000
03/03/2004;14730000;15270000;14470000;14550000
03/04/2004;14450000;14500000;14190000;14400000
03/05/2004;14810000;14820000;13830000;14480000
03/08/2004;14830000;15830000;14540000;15790000
03/09/2004;15570000;16740000;15560000;16600000
03/10/2004;16120000;18700000;16110000;18670000
03/11/2004;18810000;20690000;17630000;20670000
03/12/2004;19940000;20080000;18060000;18300000
03/15/2004;18980000;21390000;18860000;21130000
03/16/2004;20270000;20940000;19860000;20340000
03/17/2004;19540000;19550000;17980000;18110000
03/18/2004;18380000;19230000;18350000;18530000
03/19/2004;17980000;19250000;17890000;19150000
03/22/2004;20610000;22670000;20610000;21580000
03/23/2004;21060000;21330000;20010000;20670000
03/24/2004;20240000;20830000;19450000;19810000
03/25/2004;19580000;19580000;17610000;17880000
03/26/2004;18190000;18230000;16670000;17330000
03/29/2004;17110000;17170000;16290000;16500000
03/30/2004;16680000;16800000;16130000;16280000
03/31/2004;16330000;16960000;16230000;16740000
04/01/2004;16760000;17250000;16650000;16650000
04/02/2004;15210000;16550000;15210000;15640000
04/05/2004;16170000;16640000;14810000;14970000
04/06/2004;15350000;15530000;15070000;15320000
04/07/2004;15410000;16360000;15340000;15760000
04/08/2004;14960000;16820000;14960000;16260000
04/12/2004;15710000;16120000;15000000;15280000
04/13/2004;15290000;17980000;15290000;17260000
04/14/2004;17290000;17710000;15600000;15620000
04/15/2004;16020000;16780000;15220000;15740000
04/16/2004;15590000;15690000;14770000;14940000
04/19/2004;15730000;16080000;15330000;15420000
04/20/2004;15240000;16720000;14790000;16670000
04/21/2004;16610000;16940000;15550000;15600000
04/22/2004;15890000;15980000;13860000;14610000
04/23/2004;12890000;14560000;12890000;14010000
04/26/2004;14750000;15220000;14390000;14770000
04/27/2004;15050000;15170000;14370000;15070000
04/28/2004;15550000;16540000;15550000;16290000
04/29/2004;16360000;17270000;15870000;16600000
04/30/2004;16270000;17230000;16140000;17190000
05/03/2004;17690000;17720000;16610000;16620000
05/04/2004;16800000;17130000;15970000;16550000
05/05/2004;16430000;16550000;15640000;15770000
05/06/2004;16450000;17670000;16450000;17050000
05/07/2004;17220000;18170000;16440000;18130000
05/10/2004;19440000;20200000;18990000;19770000
05/11/2004;19230000;19280000;17940000;18570000
05/12/2004;18790000;20410000;18140000;18140000
05/13/2004;18780000;18920000;17970000;18860000
05/14/2004;18660000;19270000;18060000;18470000
05/17/2004;19700000;20450000;19650000;19960000
05/18/2004;19600000;19700000;19140000;19330000
05/19/2004;18480000;18930000;17580000;18930000
05/20/2004;18600000;19250000;18550000;18670000
05/21/2004;18730000;18740000;18000000;18490000
05/24/2004;18790000;18820000;17960000;18080000
05/25/2004;18410000;18420000;15730000;15960000
05/26/2004;16090000;16300000;15780000;15970000
05/27/2004;15740000;15860000;15190000;15280000
